verse	word	verb	proper	masc	fem	unknown
IOB 15,22	10	3	0	0	0	0
IOB 15,23	13	3	0	0	0	0
IOB 15,24	11	2	0	0	0	0
IOB 15,25	9	2	1	1	0	0
IOB 15,26	8	1	0	0	0	0
IOB 15,27	10	2	0	0	0	0
IOB 15,28	12	4	0	0	0	0
IOB 15,29	13	3	0	0	0	0
IOB 15,30	12	3	0	0	0	0
IOB 15,31	10	3	0	0	0	0
IOB 15,32	8	2	0	0	0	0
IOB 15,33	11	2	0	0	0	0
IOB 15,34	9	1	0	0	0	0
IOB 15,35	9	3	0	0	0	0
IOB 16,01	5	2	1	1	0	0
IOB 16,02	7	2	0	0	0	0
IOB 16,03	10	2	0	0	0	0
IOB 16,04	18	3	0	0	0	0
IOB 16,05	7	2	0	0	0	0
IOB 16,06	10	4	0	0	0	0
IOB 16,07	6	2	0	0	0	0
IOB 16,08	12	4	0	0	0	0
IOB 16,09	12	4	0	0	0	0
IOB 16,10	11	3	0	0	0	0
IOB 16,11	9	2	0	0	0	0
IOB 16,12	15	5	0	0	0	0
IOB 16,13	13	4	0	0	0	0
IOB 16,14	9	2	0	0	0	0
IOB 16,15	10	2	0	0	0	0
IOB 16,16	8	1	0	0	0	0
IOB 16,17	8	0	0	0	0	0
IOB 16,18	10	2	0	0	0	0
IOB 16,19	12	0	0	0	0	0
IOB 16,20	6	2	0	0	0	0
IOB 16,21	11	1	0	0	0	0
IOB 16,22	9	3	0	0	0	0
IOB 17,01	6	2	0	0	0	0
IOB 17,02	9	2	0	0	0	0
IOB 17,03	9	3	0	0	0	0
IOB 17,04	9	2	0	0	0	0
IOB 17,05	8	2	0	0	0	0
IOB 17,06	10	3	0	0	0	0
IOB 17,07	11	1	0	0	0	0
IOB 17,08	9	2	0	0	0	0
IOB 17,09	9	2	0	0	0	0
IOB 17,10	12	3	0	0	0	0
IOB 17,11	6	2	0	0	0	0
IOB 17,12	9	1	0	0	0	0
IOB 17,13	9	2	0	0	0	0
IOB 17,14	12	1	0	0	0	0
IOB 17,15	8	1	0	0	0	0
IOB 17,16	8	1	0	0	0	0
IOB 18,01	7	2	1	1	0	0
IOB 18,02	10	3	0	0	0	0
IOB 18,03	8	2	0	0	0	0
IOB 18,04	13	3	0	0	0	0
IOB 18,05	9	2	0	0	0	0
IOB 18,06	8	2	0	0	0	0
IOB 18,07	6	2	0	0	0	0
IOB 18,08	10	2	0	0	0	0
IOB 18,09	7	2	0	0	0	0
IOB 18,10	9	1	0	0	0	0
IOB 18,11	7	2	0	0	0	0
IOB 18,12	8	2	0	0	0	0
IOB 18,13	7	2	0	0	0	0
IOB 18,14	9	2	0	0	0	0
IOB 18,15	10	2	0	0	0	0
IOB 18,16	9	2	0	0	0	0
IOB 18,17	11	1	0	0	0	0
IOB 18,18	9	2	0	0	0	0
IOB 18,19	13	0	0	0	0	0
IOB 18,20	8	2	0	0	0	0
IOB 18,21	10	1	0	0	0	0
IOB 19,01	5	2	1	1	0	0
IOB 19,02	8	2	0	0	0	0
IOB 19,03	8	3	0	0	0	0
IOB 19,04	7	2	0	0	0	0
IOB 19,05	8	2	0	0	0	0
IOB 19,06	9	3	0	0	0	0
IOB 19,07	10	3	0	0	0	0
IOB 19,08	10	3	0	0	0	0
IOB 19,09	8	2	0	0	0	0
IOB 19,10	10	3	0	0	0	0
IOB 19,11	9	2	0	0	0	0
IOB 19,12	12	3	0	0	0	0
IOB 19,13	9	3	0	0	0	0
IOB 19,14	5	3	0	0	0	0
IOB 19,15	11	3	0	0	0	0
IOB 19,16	10	3	0	0	0	0
IOB 19,17	9	2	0	0	0	0
IOB 19,18	8	3	0	0	0	0
IOB 19,19	9	3	0	0	0	0
IOB 19,20	12	2	0	0	0	0
IOB 19,21	9	3	0	0	0	0
IOB 19,22	9	2	0	0	0	0
IOB 19,23	13	4	0	0	0	0
IOB 19,24	11	1	0	0	0	0
IOB 19,25	10	3	0	0	0	0
IOB 19,26	10	2	0	0	0	0
IOB 19,27	14	3	0	0	0	0
IOB 19,28	10	3	0	0	0	0
IOB 19,29	12	2	0	0	0	0
IOB 20,01	7	2	1	1	0	0
IOB 20,02	8	2	0	0	0	0
IOB 20,03	8	2	0	0	0	0
IOB 20,04	10	2	0	0	0	0
IOB 20,05	10	0	0	0	0	0
IOB 20,06	12	2	0	0	0	0
IOB 20,07	8	3	0	0	0	0
IOB 20,08	11	3	0	0	0	0
IOB 20,09	10	3	0	0	0	0
IOB 20,10	7	2	0	0	0	0
IOB 20,11	8	2	0	0	0	0
IOB 20,12	8	2	0	0	0	0
IOB 20,13	10	3	0	0	0	0
IOB 20,14	8	1	0	0	0	0
IOB 20,15	8	3	0	0	0	0
IOB 20,16	6	2	0	0	0	0
IOB 20,17	9	1	0	0	0	0
IOB 20,18	11	3	0	0	0	0
IOB 20,19	9	4	0	0	0	0
IOB 20,20	10	3	0	0	0	0
IOB 20,21	9	2	0	0	0	0
IOB 20,22	9	3	0	0	0	0
IOB 20,23	13	4	0	0	0	0
IOB 20,24	7	2	0	0	0	0
IOB 20,25	12	3	0	0	0	0
IOB 20,26	13	5	0	0	0	0
IOB 20,27	7	2	0	0	0	0
IOB 20,28	7	2	0	0	0	0
IOB 20,29	11	0	0	0	0	0
IOB 21,01	5	2	1	1	0	0
IOB 21,02	7	3	0	0	0	0
IOB 21,03	8	4	0	0	0	0
IOB 21,04	11	1	0	0	0	0
IOB 21,05	9	3	0	0	0	0
IOB 21,06	9	3	0	0	0	0
IOB 21,07	7	3	0	0	0	0
IOB 21,08	9	1	0	0	0	0
IOB 21,09	9	0	0	0	0	0
IOB 21,10	10	4	0	0	0	0
IOB 21,11	8	2	0	0	0	0
IOB 21,12	10	2	0	0	0	0
IOB 21,13	10	2	0	0	0	0
IOB 21,14	12	3	0	0	0	0
IOB 21,15	10	3	1	1	0	0
IOB 21,16	9	1	0	0	0	0
IOB 21,17	13	3	0	0	0	0
IOB 21,18	11	2	0	0	0	0
IOB 21,19	9	3	0	0	0	0
IOB 21,20	8	2	1	1	0	0
IOB 21,21	10	1	0	0	0	0
IOB 21,22	9	3	0	0	0	0
IOB 21,23	9	1	0	0	0	0
IOB 21,24	7	2	0	0	0	0
IOB 21,25	12	2	0	0	0	0
IOB 21,26	8	2	0	0	0	0
IOB 21,27	7	2	0	0	0	0
IOB 21,28	10	1	0	0	0	0
IOB 21,29	9	3	0	0	0	0
IOB 21,30	10	2	0	0	0	0
IOB 21,31	11	3	0	0	0	0
IOB 21,32	9	2	0	0	0	0
IOB 21,33	14	2	0	0	0	0
IOB 21,34	8	2	0	0	0	0
IOB 22,01	7	2	1	1	0	0
IOB 22,02	9	3	0	0	0	0
IOB 22,03	12	2	1	1	0	0
IOB 22,04	9	2	0	0	0	0
IOB 22,05	9	0	0	0	0	0
IOB 22,06	8	2	0	0	0	0
IOB 22,07	9	2	0	0	0	0
IOB 22,08	11	2	0	0	0	0
IOB 22,09	7	2	0	0	0	0
IOB 22,10	8	1	0	0	0	0
IOB 22,11	8	2	0	0	0	0
IOB 22,12	11	2	0	0	0	0
IOB 22,13	9	3	0	0	0	0
IOB 22,14	10	2	0	0	0	0
IOB 22,15	8	2	0	0	0	0
IOB 22,16	8	2	0	0	0	0
IOB 22,17	12	3	1	1	0	0
IOB 22,18	10	2	0	0	0	0
IOB 22,19	8	3	0	0	0	0
IOB 22,20	8	2	0	0	0	0
IOB 22,21	8	2	0	0	0	0
IOB 22,22	10	2	0	0	0	0
IOB 22,23	9	3	1	1	0	0
IOB 22,24	10	1	1	0	0	1
IOB 22,25	8	1	1	1	0	0
IOB 22,26	10	2	1	1	0	0
IOB 22,27	7	3	0	0	0	0
IOB 22,28	11	3	0	0	0	0
IOB 22,29	9	3	0	0	0	0
IOB 22,30	8	2	0	0	0	0
IOB 23,01	5	2	1	1	0	0
IOB 23,02	9	1	0	0	0	0
IOB 23,03	8	4	0	0	0	0
IOB 23,04	8	2	0	0	0	0
IOB 23,05	8	4	0	0	0	0
IOB 23,06	11	2	0	0	0	0
IOB 23,07	10	3	0	0	0	0
IOB 23,08	11	2	0	0	0	0
IOB 23,09	11	4	0	0	0	0
IOB 23,10	9	3	0	0	0	0
IOB 23,11	9	3	0	0	0	0
IOB 23,12	10	2	0	0	0	0
IOB 23,13	12	3	0	0	0	0
IOB 23,14	8	1	0	0	0	0
IOB 23,15	9	3	0	0	0	0
IOB 23,16	7	2	1	1	0	0
IOB 23,17	11	2	0	0	0	0
IOB 24,01	11	3	1	1	0	0
IOB 24,02	6	3	0	0	0	0
IOB 24,03	6	2	0	0	0	0
IOB 24,04	8	2	0	0	0	0
IOB 24,05	18	2	0	0	0	0
IOB 24,06	9	2	0	0	0	0
IOB 24,07	11	1	0	0	0	0
IOB 24,08	10	2	0	0	0	0
IOB 24,09	8	2	0	0	0	0
IOB 24,10	8	2	0	0	0	0
IOB 24,11	7	3	0	0	0	0
IOB 24,12	13	3	0	0	0	0
IOB 24,13	13	4	0	0	0	0
IOB 24,14	17	4	0	0	0	0
IOB 24,15	14	5	0	0	0	0
IOB 24,16	11	3	0	0	0	0
IOB 24,17	9	1	0	0	0	0
IOB 24,18	14	2	0	0	0	0
IOB 24,19	8	2	0	0	0	0
IOB 24,20	13	4	0	0	0	0
IOB 24,21	8	3	0	0	0	0
IOB 24,22	12	3	0	0	0	0
IOB 24,23	10	2	0	0	0	0
IOB 24,24	15	4	0	0	0	0
IOB 24,25	11	2	0	0	0	0
IOB 25,01	7	2	1	1	0	0
IOB 25,02	8	2	0	0	0	0
IOB 25,03	11	1	0	0	0	0
IOB 25,04	11	3	0	0	0	0
IOB 25,05	12	2	0	0	0	0
IOB 25,06	8	0	0	0	0	0
IOB 26,01	5	2	1	1	0	0
IOB 26,02	9	2	0	0	0	0
IOB 26,03	10	2	0	0	0	0
IOB 26,04	9	2	0	0	0	0
IOB 26,05	8	2	0	0	0	0
IOB 26,06	9	0	0	0	0	0
IOB 26,07	9	2	0	0	0	0
IOB 26,08	9	2	0	0	0	0
IOB 26,09	6	1	0	0	0	0
IOB 26,10	10	1	0	0	0	0
IOB 26,11	7	2	0	0	0	0
IOB 26,12	10	2	1	0	0	1
IOB 26,13	8	1	0	0	0	0
IOB 26,14	15	2	0	0	0	0
IOB 27,01	7	3	1	1	0	0
IOB 27,02	8	2	1	1	0	0
IOB 27,03	10	0	0	0	0	0
IOB 27,04	9	2	0	0	0	0
IOB 27,05	11	3	0	0	0	0
IOB 27,06	11	3	0	0	0	0
IOB 27,07	8	3	0	0	0	0
IOB 27,08	10	2	0	0	0	0
IOB 27,09	8	2	0	0	0	0
IOB 27,10	9	2	1	1	0	0
IOB 27,11	10	2	1	1	0	0
IOB 27,12	9	2	0	0	0	0
IOB 27,13	12	1	1	1	0	0
IOB 27,14	10	2	0	0	0	0
IOB 27,15	9	2	0	0	0	0
IOB 27,16	12	2	0	0	0	0
IOB 27,17	8	3	0	0	0	0
IOB 27,18	10	3	0	0	0	0
IOB 27,19	9	3	0	0	0	0
IOB 27,20	8	2	0	0	0	0
IOB 27,21	8	3	0	0	0	0
IOB 27,22	10	4	0	0	0	0
IOB 27,23	8	2	0	0	0	0
IOB 28,01	12	1	0	0	0	0
IOB 28,02	8	2	0	0	0	0
IOB 28,03	15	2	0	0	0	0
IOB 28,04	13	5	0	0	0	0
IOB 28,05	9	2	0	0	0	0
IOB 28,06	7	0	0	0	0	0
IOB 28,07	9	2	0	0	0	0
IOB 28,08	8	2	0	0	0	0
IOB 28,09	9	2	0	0	0	0
IOB 28,10	10	2	0	0	0	0
IOB 28,11	8	2	0	0	0	0
IOB 28,12	11	1	0	0	0	0
IOB 28,13	11	2	0	0	0	0
IOB 28,14	10	2	0	0	0	0
IOB 28,15	9	2	0	0	0	0
IOB 28,16	10	1	1	0	0	1
IOB 28,17	9	1	0	0	0	0
IOB 28,18	10	1	0	0	0	0
IOB 28,19	9	2	1	0	0	1
IOB 28,20	11	1	0	0	0	0
IOB 28,21	12	2	0	0	0	0
IOB 28,22	8	2	0	0	0	0
IOB 28,23	8	2	0	0	0	0
IOB 28,24	12	2	0	0	0	0
IOB 28,25	11	2	0	0	0	0
IOB 28,26	11	1	0	0	0	0
IOB 28,27	8	4	0	0	0	0
IOB 28,28	15	2	1	1	0	0
IOB 29,01	7	3	1	1	0	0
IOB 29,02	9	2	0	0	0	0
IOB 29,03	9	2	0	0	0	0
IOB 29,04	11	1	0	0	0	0
IOB 29,05	6	0	1	1	0	0
IOB 29,06	11	2	0	0	0	0
IOB 29,07	10	2	0	0	0	0
IOB 29,08	8	4	0	0	0	0
IOB 29,09	9	2	0	0	0	0
IOB 29,10	8	2	0	0	0	0
IOB 29,11	10	4	0	0	0	0
IOB 29,12	10	3	0	0	0	0
IOB 29,13	8	3	0	0	0	0
IOB 29,14	9	2	0	0	0	0
IOB 29,15	11	1	0	0	0	0
IOB 29,16	10	2	0	0	0	0
IOB 29,17	9	2	0	0	0	0
IOB 29,18	11	3	0	0	0	0
IOB 29,19	9	2	0	0	0	0
IOB 29,20	8	1	0	0	0	0
IOB 29,21	8	3	0	0	0	0
IOB 29,22	8	2	0	0	0	0
IOB 29,23	11	2	0	0	0	0
IOB 29,24	9	3	0	0	0	0
IOB 29,25	16	4	0	0	0	0
IOB 30,01	16	3	0	0	0	0
IOB 30,02	8	1	0	0	0	0
IOB 30,03	13	1	0	0	0	0
IOB 30,04	9	1	0	0	0	0
IOB 30,05	8	2	0	0	0	0
IOB 30,06	9	1	0	0	0	0
IOB 30,07	6	2	0	0	0	0
IOB 30,08	10	1	0	0	0	0
IOB 30,09	9	2	0	0	0	0
IOB 30,10	9	3	0	0	0	0
IOB 30,11	10	3	0	0	0	0
IOB 30,12	11	3	0	0	0	0
IOB 30,13	8	3	0	0	0	0
IOB 30,14	7	2	0	0	0	0
IOB 30,15	13	3	0	0	0	0
IOB 30,16	8	2	0	0	0	0
IOB 30,17	9	3	0	0	0	0
IOB 30,18	9	2	0	0	0	0
IOB 30,19	11	2	0	0	0	0
IOB 30,20	9	4	0	0	0	0
IOB 30,21	8	2	0	0	0	0
IOB 30,22	7	3	0	0	0	0
IOB 30,23	10	2	0	0	0	0
IOB 30,24	11	1	0	0	0	0
IOB 30,25	11	2	0	0	0	0
IOB 30,26	13	4	0	0	0	0
IOB 30,27	8	3	0	0	0	0
IOB 30,28	10	4	0	0	0	0
IOB 30,29	9	1	0	0	0	0
IOB 30,30	9	2	0	0	0	0
IOB 30,31	10	2	0	0	0	0
IOB 31,01	9	2	0	0	0	0
IOB 31,02	11	0	1	1	0	0
IOB 31,03	10	1	0	0	0	0
IOB 31,04	9	2	0	0	0	0
IOB 31,05	9	2	0	0	0	0
IOB 31,06	8	2	0	0	0	0
IOB 31,07	16	3	0	0	0	0
IOB 31,08	7	3	0	0	0	0
IOB 31,09	10	2	0	0	0	0
IOB 31,10	8	2	0	0	0	0
IOB 31,11	7	0	0	0	0	0
IOB 31,12	11	2	0	0	0	0
IOB 31,13	9	1	0	0	0	0
IOB 31,14	11	4	0	0	0	0
IOB 31,15	13	3	0	0	0	0
IOB 31,16	9	2	0	0	0	0
IOB 31,17	10	2	0	0	0	0
IOB 31,18	11	2	0	0	0	0
IOB 31,19	12	2	0	0	0	0
IOB 31,20	9	2	0	0	0	0
IOB 31,21	11	2	0	0	0	0
IOB 31,22	9	2	0	0	0	0
IOB 31,23	10	1	0	0	0	0
IOB 31,24	10	2	0	0	0	0
IOB 31,25	10	2	0	0	0	0
IOB 31,26	9	3	0	0	0	0
IOB 31,27	11	2	0	0	0	0
IOB 31,28	11	1	0	0	0	0
IOB 31,29	10	4	0	0	0	0
IOB 31,30	11	3	0	0	0	0
IOB 31,31	11	3	0	0	0	0
IOB 31,32	11	2	0	0	0	0
IOB 31,33	10	2	1	1	0	0
IOB 31,34	13	4	0	0	0	0
IOB 31,35	14	4	1	1	0	0
IOB 31,36	8	2	0	0	0	0
IOB 31,37	6	2	0	0	0	0
IOB 31,38	8	2	0	0	0	0
IOB 31,39	9	2	0	0	0	0
IOB 31,40	11	2	1	1	0	0
IOB 32,01	16	2	1	1	0	0
IOB 32,02	20	3	4	4	0	0
IOB 32,03	15	3	1	1	0	0
IOB 32,04	13	1	2	2	0	0
IOB 32,05	14	2	1	1	0	0
IOB 32,06	25	5	2	2	0	0
IOB 32,07	8	3	0	0	0	0
IOB 32,08	9	1	1	1	0	0
IOB 32,09	7	2	0	0	0	0
IOB 32,10	8	3	0	0	0	0
IOB 32,11	10	3	0	0	0	0
IOB 32,12	12	3	1	1	0	0
IOB 32,13	8	3	0	0	0	0
IOB 32,14	10	2	0	0	0	0
IOB 32,15	7	3	0	0	0	0
IOB 32,16	10	4	0	0	0	0
IOB 32,17	8	2	0	0	0	0
IOB 32,18	6	2	0	0	0	0
IOB 32,19	10	2	0	0	0	0
IOB 32,20	8	4	0	0	0	0
IOB 32,21	10	2	0	0	0	0
IOB 32,22	8	4	0	0	0	0
IOB 33,01	10	2	1	1	0	0
IOB 33,02	8	2	0	0	0	0
IOB 33,03	8	1	0	0	0	0
IOB 33,04	7	2	1	1	0	0
IOB 33,05	7	4	0	0	0	0
IOB 33,06	12	1	0	0	0	0
IOB 33,07	9	2	0	0	0	0
IOB 33,08	8	2	0	0	0	0
IOB 33,09	10	0	0	0	0	0
IOB 33,10	8	3	0	0	0	0
IOB 33,11	8	2	0	0	0	0
IOB 33,12	10	3	0	0	0	0
IOB 33,13	8	2	0	0	0	0
IOB 33,14	10	2	0	0	0	0
IOB 33,15	13	1	0	0	0	0
IOB 33,16	8	2	0	0	0	0
IOB 33,17	9	2	0	0	0	0
IOB 33,18	11	2	0	0	0	0
IOB 33,19	10	1	0	0	0	0
IOB 33,20	8	1	0	0	0	0
IOB 33,21	9	3	0	0	0	0
IOB 33,22	11	2	0	0	0	0
IOB 33,23	13	2	0	0	0	0
IOB 33,24	10	5	0	0	0	0
IOB 33,25	8	2	0	0	0	0
IOB 33,26	15	4	0	0	0	0
IOB 33,27	13	5	0	0	0	0
IOB 33,28	13	3	0	0	0	0
IOB 33,29	9	1	0	0	0	0
IOB 33,30	11	2	0	0	0	0
IOB 33,31	8	4	1	1	0	0
IOB 33,32	8	4	0	0	0	0
IOB 33,33	9	3	0	0	0	0
IOB 34,01	5	2	1	1	0	0
IOB 34,02	7	3	0	0	0	0
IOB 34,03	9	3	0	0	0	0
IOB 34,04	7	2	0	0	0	0
IOB 34,05	8	3	1	1	0	0
IOB 34,06	7	1	0	0	0	0
IOB 34,07	9	1	1	1	0	0
IOB 34,08	13	3	0	0	0	0
IOB 34,09	9	3	0	0	0	0
IOB 34,10	15	1	1	1	0	0
IOB 34,11	10	2	0	0	0	0
IOB 34,12	10	2	1	1	0	0
IOB 34,13	9	2	0	0	0	0
IOB 34,14	9	2	0	0	0	0
IOB 34,15	9	2	0	0	0	0
IOB 34,16	9	2	0	0	0	0
IOB 34,17	10	3	0	0	0	0
IOB 34,18	8	1	0	0	0	0
IOB 34,19	16	2	0	0	0	0
IOB 34,20	15	4	0	0	0	0
IOB 34,21	9	1	0	0	0	0
IOB 34,22	10	2	0	0	0	0
IOB 34,23	13	2	0	0	0	0
IOB 34,24	8	2	0	0	0	0
IOB 34,25	8	3	0	0	0	0
IOB 34,26	6	2	0	0	0	0
IOB 34,27	11	2	0	0	0	0
IOB 34,28	9	2	0	0	0	0
IOB 34,29	19	4	0	0	0	0
IOB 34,30	7	1	0	0	0	0
IOB 34,31	8	3	0	0	0	0
IOB 34,32	9	4	0	0	0	0
IOB 34,33	16	5	0	0	0	0
IOB 34,34	9	2	0	0	0	0
IOB 34,35	10	2	1	1	0	0
IOB 34,36	10	1	1	1	0	0
IOB 34,37	13	3	0	0	0	0
IOB 35,01	5	2	1	1	0	0
IOB 35,02	9	2	0	0	0	0
IOB 35,03	9	3	0	0	0	0
IOB 35,04	7	1	0	0	0	0
IOB 35,05	9	4	0	0	0	0
IOB 35,06	11	4	0	0	0	0
IOB 35,07	10	3	0	0	0	0
IOB 35,08	9	0	0	0	0	0
IOB 35,09	8	2	0	0	0	0
IOB 35,10	11	3	0	0	0	0
IOB 35,11	10	2	0	0	0	0
IOB 35,12	9	2	0	0	0	0
IOB 35,13	9	2	1	1	0	0
IOB 35,14	11	3	0	0	0	0
IOB 35,15	13	2	0	0	0	0
IOB 35,16	10	2	1	1	0	0
IOB 36,01	5	2	1	1	0	0
IOB 36,02	10	2	0	0	0	0
IOB 36,03	10	3	0	0	0	0
IOB 36,04	8	0	0	0	0	0
IOB 36,05	9	1	0	0	0	0
IOB 36,06	7	2	0	0	0	0
IOB 36,07	17	3	0	0	0	0
IOB 36,08	10	2	0	0	0	0
IOB 36,09	8	2	0	0	0	0
IOB 36,10	12	3	0	0	0	0
IOB 36,11	14	3	0	0	0	0
IOB 36,12	12	3	0	0	0	0
IOB 36,13	9	3	0	0	0	0
IOB 36,14	10	1	0	0	0	0
IOB 36,15	10	2	0	0	0	0
IOB 36,16	15	2	0	0	0	0
IOB 36,17	8	2	0	0	0	0
IOB 36,18	11	2	0	0	0	0
IOB 36,19	10	1	0	0	0	0
IOB 36,20	8	2	0	0	0	0
IOB 36,21	11	3	0	0	0	0
IOB 36,22	8	1	0	0	0	0
IOB 36,23	9	3	0	0	0	0
IOB 36,24	7	3	0	0	0	0
IOB 36,25	8	2	0	0	0	0
IOB 36,26	11	1	0	0	0	0
IOB 36,27	8	2	0	0	0	0
IOB 36,28	7	2	0	0	0	0
IOB 36,29	7	1	0	0	0	0
IOB 36,30	9	2	0	0	0	0
IOB 36,31	8	3	0	0	0	0
IOB 36,32	9	3	0	0	0	0
IOB 36,33	7	2	0	0	0	0
IOB 37,01	9	2	0	0	0	0
IOB 37,02	10	3	0	0	0	0
IOB 37,03	11	1	0	0	0	0
IOB 37,04	13	4	0	0	0	0
IOB 37,05	10	4	0	0	0	0
IOB 37,06	14	2	0	0	0	0
IOB 37,07	10	2	0	0	0	0
IOB 37,08	9	2	0	0	0	0
IOB 37,09	9	1	0	0	0	0
IOB 37,10	10	1	0	0	0	0
IOB 37,11	8	2	0	0	0	0
IOB 37,12	15	3	0	0	0	0
IOB 37,13	10	1	0	0	0	0
IOB 37,14	8	4	1	1	0	0
IOB 37,15	10	3	0	0	0	0
IOB 37,16	8	1	0	0	0	0
IOB 37,17	8	1	0	0	0	0
IOB 37,18	8	2	0	0	0	0
IOB 37,19	9	3	0	0	0	0
IOB 37,20	10	4	0	0	0	0
IOB 37,21	15	3	0	0	0	0
IOB 37,22	8	2	0	0	0	0
IOB 37,23	12	2	1	1	0	0
IOB 37,24	8	2	0	0	0	0
IOB 38,01	10	2	2	2	0	0
IOB 38,02	8	1	0	0	0	0
IOB 38,03	9	3	0	0	0	0
IOB 38,04	9	4	0	0	0	0
IOB 38,05	10	3	0	0	0	0
IOB 38,06	9	2	0	0	0	0
IOB 38,07	10	2	0	0	0	0
IOB 38,08	10	3	0	0	0	0
IOB 38,09	7	1	0	0	0	0
IOB 38,10	9	2	0	0	0	0
IOB 38,11	14	4	0	0	0	0
IOB 38,12	9	2	0	0	0	0
IOB 38,13	10	2	0	0	0	0
IOB 38,14	8	2	0	0	0	0
IOB 38,15	9	3	0	0	0	0
IOB 38,16	10	2	0	0	0	0
IOB 38,17	9	2	0	0	0	0
IOB 38,18	8	3	0	0	0	0
IOB 38,19	11	1	0	0	0	0
IOB 38,20	9	2	0	0	0	0
IOB 38,21	8	2	0	0	0	0
IOB 38,22	9	2	0	0	0	0
IOB 38,23	10	1	0	0	0	0
IOB 38,24	10	2	0	0	0	0
IOB 38,25	11	1	0	0	0	0
IOB 38,26	10	1	0	0	0	0
IOB 38,27	10	2	0	0	0	0
IOB 38,28	11	1	0	0	0	0
IOB 38,29	11	2	0	0	0	0
IOB 38,30	9	2	0	0	0	0
IOB 38,31	8	2	0	0	0	0
IOB 38,32	10	2	0	0	0	0
IOB 38,33	10	2	0	0	0	0
IOB 38,34	10	2	0	0	0	0
IOB 38,35	9	3	0	0	0	0
IOB 38,36	13	2	0	0	0	0
IOB 38,37	10	2	0	0	0	0
IOB 38,38	9	2	0	0	0	0
IOB 38,39	9	2	0	0	0	0
IOB 38,40	11	2	0	0	0	0
IOB 38,41	15	3	0	0	0	0
IOB 39,01	9	4	0	0	0	0
IOB 39,02	7	4	0	0	0	0
IOB 39,03	5	3	0	0	0	0
IOB 39,04	11	4	0	0	0	0
IOB 39,05	9	2	0	0	0	0
IOB 39,06	7	1	0	0	0	0
IOB 39,07	8	3	0	0	0	0
IOB 39,08	8	2	0	0	0	0
IOB 39,09	8	3	0	0	0	0
IOB 39,10	10	2	0	0	0	0
IOB 39,11	10	2	0	0	0	0
IOB 39,12	9	3	0	0	0	0
IOB 39,13	8	1	0	0	0	0
IOB 39,14	10	2	0	0	0	0
IOB 39,15	10	3	0	0	0	0
IOB 39,16	10	1	0	0	0	0
IOB 39,17	11	2	0	0	0	0
IOB 39,18	14	3	0	0	0	0
IOB 39,19	10	2	0	0	0	0
IOB 39,20	8	1	0	0	0	0
IOB 39,21	12	4	0	0	0	0
IOB 39,22	12	3	0	0	0	0
IOB 39,23	7	1	0	0	0	0
IOB 39,24	12	2	0	0	0	0
IOB 39,25	14	2	0	0	0	0
IOB 39,26	9	2	0	0	0	0
IOB 39,27	9	2	0	0	0	0
IOB 39,28	9	2	0	0	0	0
IOB 39,29	9	2	0	0	0	0
IOB 39,30	10	1	0	0	0	0
IOB 40,01	7	2	2	2	0	0
IOB 40,02	8	3	1	1	0	0
IOB 40,03	7	2	2	2	0	0
IOB 40,04	8	3	0	0	0	0
IOB 40,05	10	3	0	0	0	0
IOB 40,06	9	2	2	2	0	0
IOB 40,07	8	3	0	0	0	0
IOB 40,08	7	3	0	0	0	0
IOB 40,09	12	1	0	0	0	0
IOB 40,10	10	2	0	0	0	0
IOB 40,11	9	3	0	0	0	0
IOB 40,12	8	3	0	0	0	0
IOB 40,13	10	3	0	0	0	0
IOB 40,14	8	2	0	0	0	0
IOB 40,15	11	2	0	0	0	0
IOB 40,16	10	0	0	0	0	0
IOB 40,17	7	2	0	0	0	0
IOB 40,18	7	0	0	0	0	0
IOB 40,19	8	2	0	0	0	0
IOB 40,20	12	2	0	0	0	0
IOB 40,21	8	1	0	0	0	0
IOB 40,22	6	2	0	0	0	0
IOB 40,23	11	4	1	0	0	1
IOB 40,24	7	2	0	0	0	0
IOB 40,25	9	2	0	0	0	0
IOB 40,26	10	2	0	0	0	0
IOB 40,27	8	2	0	0	0	0
IOB 40,28	8	2	0	0	0	0
IOB 40,29	10	2	0	0	0	0
IOB 40,30	6	2	0	0	0	0
IOB 40,31	10	1	0	0	0	0
IOB 40,32	7	3	0	0	0	0
IOB 41,01	8	2	0	0	0	0
IOB 41,02	10	2	0	0	0	0
IOB 41,03	10	2	0	0	0	0
IOB 41,04	9	1	0	0	0	0
IOB 41,05	9	2	0	0	0	0
IOB 41,06	7	1	0	0	0	0
IOB 41,07	6	1	0	0	0	0
IOB 41,08	9	2	0	0	0	0
IOB 41,09	8	3	0	0	0	0
IOB 41,10	8	1	0	0	0	0
IOB 41,11	7	2	0	0	0	0
IOB 41,12	9	2	0	0	0	0
IOB 41,13	8	2	0	0	0	0
IOB 41,14	9	2	0	0	0	0
IOB 41,15	7	3	0	0	0	0
IOB 41,16	9	2	0	0	0	0
IOB 41,17	7	2	0	0	0	0
IOB 41,18	8	2	0	0	0	0
IOB 41,19	8	1	0	0	0	0
IOB 41,20	10	2	0	0	0	0
IOB 41,21	9	2	0	0	0	0
IOB 41,22	7	1	0	0	0	0
IOB 41,23	10	2	0	0	0	0
IOB 41,24	7	2	0	0	0	0
IOB 41,25	9	1	0	0	0	0
IOB 41,26	10	1	0	0	0	0
